File,Class,Animation,Frame,X,Y
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,8,64.15,-143.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,9,64.15,-143.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,10,64.15,-143.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,11,64.15,-143.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,12,64.15,-143.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,13,64.15,-143.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,14,64.15,-143.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,15,64.15,-143.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,16,64.15,-143.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,17,64.15,-143.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,18,64.15,-143.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,19,64.15,-143.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,20,64.15,-143.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,21,64.15,-143.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,22,64.15,-143.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,23,64.15,-143.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,24,64.15,-143.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,25,64.15,-143.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,26,64.15,-143.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,27,64.15,-143.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,28,64.15,-143.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,29,64.15,-143.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,30,64.15,-143.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,31,64.15,-143.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,32,64.15,-143.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,33,64.15,-143.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,34,124.15,-16.55
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,35,49.15,85.45
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,36,-92.8,119.45
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,37,-151.8,1.45
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,38,-71.85,-104.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,39,116.15,-181.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,40,116.15,-181.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,41,116.15,-181.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,42,116.15,-181.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,43,116.15,-181.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,44,116.15,-181.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,45,116.15,-181.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1_SwapEpicYumiko,46,116.15,-181.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1Hit_SwapEpicYumiko,0,115.7,-189.6
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1Hit_SwapEpicYumiko,1,95.15,-203.45
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1Hit_SwapEpicYumiko,2,94.15,-204.45
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1Hit_SwapEpicYumiko,3,87.15,-174.2
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1Hit_SwapEpicYumiko,4,138.1,117.8
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialNinetails1Hit_SwapEpicYumiko,5,166.85,251.05
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigRework,36,147.95,200.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigRework,37,257.95,201.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigRework,38,257.95,201.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitAir,0,253.6,199.9
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitAir,1,203.4,158.25
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitAir,2,151.45,115.65
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitAir,3,134.45,105
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitAir,4,134.45,105
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitAir,5,125.8,104
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitAir,6,121.45,103.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitAir,7,121.45,103.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitAir,8,121.45,103.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkSwapGlobox,36,147.95,200.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkSwapGlobox,37,257.95,201.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkSwapGlobox,38,257.95,201.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitSwapGlobox,0,253.6,199.9
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitSwapGlobox,1,203.4,158.25
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitSwapGlobox,2,151.45,115.65
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitSwapGlobox,3,134.45,105
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitSwapGlobox,4,134.45,105
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitSwapGlobox,5,125.8,104
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitSwapGlobox,6,121.45,103.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitSwapGlobox,7,121.45,103.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitSwapGlobox,8,121.45,103.5
Animation_Hammer.anm,a__HammerAnimation,AttackAirDown_SwapPatrick,3,23.35,96.35
Animation_Hammer.anm,a__HammerAnimation,AttackAirDown_SwapPatrick,4,23.35,96.35
Animation_Hammer.anm,a__HammerAnimation,AttackAirDown_SwapPatrick,5,23.35,96.35
Animation_Hammer.anm,a__HammerAnimation,AttackAirDown_SwapPatrick,6,23.35,96.35
Animation_Hammer.anm,a__HammerAnimation,AttackAirDown_SwapPatrick,7,23.35,96.35
Animation_Hammer.anm,a__HammerAnimation,AttackAirDown_SwapPatrick,8,23.35,96.35
Animation_Hammer.anm,a__HammerAnimation,AttackAirDown_SwapPatrick,9,23.35,96.35
Animation_Hammer.anm,a__HammerAnimation,AttackAirDown_SwapPatrick,10,23.35,96.35
Animation_Hammer.anm,a__HammerAnimation,AttackAirDownHit_SwapPatrick,0,23.35,96.35
Animation_Hammer.anm,a__HammerAnimation,AttackAirDownHit_SwapPatrick,1,23.35,96.35
Animation_Hammer.anm,a__HammerAnimation,AttackAirDownHit_SwapPatrick,2,125.8,32.3
Animation_Hammer.anm,a__HammerAnimation,AttackAirDownHit_SwapPatrick,3,168.25,-52.95
Animation_Hammer.anm,a__HammerAnimation,AttackAirDownHit_SwapPatrick,4,168.25,-52.95
Animation_Hammer.anm,a__HammerAnimation,AttackAirDownHit_SwapPatrick,5,130.5,-353.85
Animation_Hammer.anm,a__HammerAnimation,AttackAirDownHit_SwapPatrick,6,130.5,-353.85
Animation_Hammer.anm,a__HammerAnimation,AttackAirDownHit_SwapPatrick,7,130.5,-353.85
Animation_Hammer.anm,a__HammerAnimation,AttackAirUpHit_SwapPatrick,0,-21.05,-284.6
Animation_Hammer.anm,a__HammerAnimation,AttackAirUpHit_SwapPatrick,1,-21.05,-284.6
Animation_Hammer.anm,a__HammerAnimation,AttackAirUpHit_SwapPatrick,2,-21.05,-284.6
Animation_Hammer.anm,a__HammerAnimation,AttackAirUpHit_SwapPatrick,3,-21.05,-284.6
Animation_Hammer.anm,a__HammerAnimation,AttackAirUpHit_SwapPatrick,4,-21.05,-284.6
Animation_Hammer.anm,a__HammerAnimation,AttackAirUpHit_SwapPatrick,5,-21.05,-280.95
Animation_Hammer.anm,a__HammerAnimation,AttackAirUpHit_SwapPatrick,6,-21.05,-280.95
Animation_Hammer.anm,a__HammerAnimation,AttackAirUpHit_SwapPatrick,7,48.95,98.5
Animation_Hammer.anm,a__HammerAnimation,AttackAirUpHit_SwapPatrick,8,48.95,98.5
Animation_Hammer.anm,a__HammerAnimation,AttackAirUpHit_SwapPatrick,9,48.95,98.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialMinotaur3_SwapPatrick,32,275.8,-214.8
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialMinotaur3_SwapPatrick,33,284.55,-220.05
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialMinotaur3_SwapPatrick,34,292.65,-225.9
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialMinotaur3_SwapPatrick,35,292.65,-225.9
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialMinotaur3_SwapPatrick,36,292.65,-225.9
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialMinotaur3Hit_SwapPatrick,0,-289.1,-225.9
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialMinotaur3Hit_SwapPatrick,1,-289.1,-225.9
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialMinotaur3Hit_SwapPatrick,2,-250.35,-186.8
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialMinotaur3Hit_SwapPatrick,3,-250.35,-186.8
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialMinotaur3Hit_SwapPatrick,4,-244.75,-179.75
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialMinotaur3Hit_SwapPatrick,5,-244.75,-179.75
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialMinotaur3Hit_SwapPatrick,6,-191.4,-169.6
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialMinotaur3Hit_SwapPatrick,7,284.6,-25.3
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialMinotaur3Hit_SwapPatrick,8,284.6,-25.3
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirl_SwapSandy,0,35.5,-45.25
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirl_SwapSandy,1,35.5,-45.25
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirl_SwapSandy,2,35.5,-45.25
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirl_SwapSandy,3,35.5,-45.25
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirl_SwapSandy,4,35.5,-45.25
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirl_SwapSandy,5,35.5,-45.25
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirl_SwapSandy,6,35.5,-45.25
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirl_SwapSandy,7,35.5,-45.25
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirl_SwapSandy,8,35.5,-45.25
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirl_SwapSandy,9,45.5,-93.3
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirl_SwapSandy,10,113.5,-183.4
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirl_SwapSandy,11,151.5,-219.4
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirl_SwapSandy,12,207.55,-247.4
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirl_SwapSandy,13,239.55,-243.4
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlHit_SwapSandy,0,239.55,-243.4
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlHit_SwapSandy,1,239.55,-237.4
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlHit_SwapSandy,2,239.55,-237.4
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlHit_SwapSandy,3,245.3,-203.1
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlHit_SwapSandy,4,198.3,-74.05
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlHit_SwapSandy,5,52.2,-4
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlHit_SwapSandy,6,64.2,-4
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlHit_SwapSandy,7,64.2,-4
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlHit_SwapSandy,8,70.1,-3.9
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlHit_SwapSandy,9,70.1,-3.9
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlHit_SwapSandy,10,70.1,-3.9
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlHit_SwapSandy,11,165.1,-42.9
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlHit_SwapSandy,12,257.1,-116.9
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlHit_SwapSandy,13,355.15,-188.95
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigRework_SwapSandy,36,147.95,200.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigRework_SwapSandy,37,257.95,201.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigRework_SwapSandy,38,257.95,201.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitAir_SwapSandy,0,253.6,199.9
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitAir_SwapSandy,1,203.4,158.25
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitAir_SwapSandy,2,151.45,115.65
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitAir_SwapSandy,3,134.45,105
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitAir_SwapSandy,4,134.45,105
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitAir_SwapSandy,5,125.8,104
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitAir_SwapSandy,6,121.45,103.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitAir_SwapSandy,7,121.45,103.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitAir_SwapSandy,8,121.45,103.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialSteampunkHit_SwapTinyTina,0,-268.75,-79.6
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialSteampunkHit_SwapTinyTina,1,-257.1,-101.75
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialSteampunkHit_SwapTinyTina,2,166.45,-79.45
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialSteampunkHit_SwapTinyTina,3,181.8,-64.4
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialSteampunkHit_SwapTinyTina,4,178.3,-52.9
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialSteampunkHit_SwapTinyTina,5,-268.7,-90.75
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialSteampunkHit_SwapTinyTina,6,-268.7,-90.75
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialSteampunkHit_SwapTinyTina,7,-254.75,-122.9
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialSteampunkHit_SwapTinyTina,8,151.45,-187.85
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialSteampunkHit_SwapTinyTina,9,151.45,-187.85
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialAfricanKing5,31,185.8,-54.25
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialAfricanKing5,32,100.15,15.7
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialAfricanKing5,33,-7.65,2.7
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialAfricanKing5Hit,0,-50,-16.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialAfricanKing5Hit,1,-63.2,-33.55
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialAfricanKing5Hit,2,-67.55,-44
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialAfricanKing5Hit,3,-67.75,-47.8
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialAfricanKing5Hit,4,-67.05,-49.9
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialAfricanKing5Hit,5,-65.25,-54.85
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialAfricanKing5Hit,6,-9.7,-46.55
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialAfricanKing5Hit,7,243.75,150.1
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialAfricanKing5HitGround,0,-24.9,-106.45
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialAfricanKing5HitGround,1,40.55,-86.9
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialAfricanKing5HitGround,2,116.3,25.95
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialAfricanKing5HitGround,3,116.3,25.95
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialAfricanKing5HitWall,0,177.8,-43.6
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialAfricanKing5HitWall,1,167.8,-44.6
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialAfricanKing5HitWall,2,133.6,-41.75
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialAfricanKing5HitWall,3,-50,8
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialAfricanKing5HitWall,4,-50,8
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialAfricanKing6Hit2,0,90.9,-199.45
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialAfricanKing6Hit2,1,90.9,-199.45
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialAfricanKing6Hit2,2,90.9,-199.45
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialAfricanKing6Hit2,3,71.95,-52.2
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialAfricanKing6Hit2,4,93.8,-84.3
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialAfricanKing6Hit2,5,97.1,-89.75
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialAfricanKing6Hit2,6,97.2,-80.2
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialAfricanKing6Hit2,7,103.65,-53
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialAfricanKing6Hit2,8,110.65,-45
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialAfricanKing6Hit2,9,122.45,-34.25
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialAfricanKing6Hit2,10,149.75,-20
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialAfricanKing6Hit2,11,153.05,-17.3
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialAfricanKing6Hit2,12,148,-15.2
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirl_SwapEpicCowgirl,0,35.5,-45.25
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirl_SwapEpicCowgirl,1,35.5,-45.25
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirl_SwapEpicCowgirl,2,35.5,-45.25
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirl_SwapEpicCowgirl,3,35.5,-45.25
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirl_SwapEpicCowgirl,4,35.5,-45.25
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirl_SwapEpicCowgirl,5,35.5,-45.25
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirl_SwapEpicCowgirl,6,35.5,-45.25
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirl_SwapEpicCowgirl,7,35.5,-45.25
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirl_SwapEpicCowgirl,8,35.5,-45.25
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirl_SwapEpicCowgirl,9,45.5,-93.3
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirl_SwapEpicCowgirl,10,113.5,-183.4
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirl_SwapEpicCowgirl,11,151.5,-219.4
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirl_SwapEpicCowgirl,12,207.55,-247.4
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirl_SwapEpicCowgirl,13,239.55,-243.4
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlHit_SwapEpicCowgirl,0,239.55,-243.4
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlHit_SwapEpicCowgirl,1,239.55,-237.4
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlHit_SwapEpicCowgirl,2,239.55,-237.4
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlHit_SwapEpicCowgirl,3,245.3,-203.1
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlHit_SwapEpicCowgirl,4,198.3,-74.05
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlHit_SwapEpicCowgirl,5,52.2,-4
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlHit_SwapEpicCowgirl,6,64.2,-4
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlHit_SwapEpicCowgirl,7,64.2,-4
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlHit_SwapEpicCowgirl,8,70.1,-3.9
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlHit_SwapEpicCowgirl,9,70.1,-3.9
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlHit_SwapEpicCowgirl,10,70.1,-3.9
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlHit_SwapEpicCowgirl,11,165.1,-42.9
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlHit_SwapEpicCowgirl,12,257.1,-116.9
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlHit_SwapEpicCowgirl,13,355.15,-188.95
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigRework_SwapEpicCowgirl,36,147.95,200.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigRework_SwapEpicCowgirl,37,257.95,201.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigRework_SwapEpicCowgirl,38,257.95,201.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitAir_SwapEpicCowgirl,0,253.6,199.9
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitAir_SwapEpicCowgirl,1,203.4,158.25
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitAir_SwapEpicCowgirl,2,151.45,115.65
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitAir_SwapEpicCowgirl,3,134.45,105
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitAir_SwapEpicCowgirl,4,134.45,105
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitAir_SwapEpicCowgirl,5,125.8,104
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitAir_SwapEpicCowgirl,6,121.45,103.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitAir_SwapEpicCowgirl,7,121.45,103.5
Animation_Hammer.anm,a__HammerAnimation,AttackSpecialCowgirlDsigReworkHitAir_SwapEpicCowgirl,8,121.45,103.5
Animation_Katar.anm,a__KatarAnimation,AttackSpecialCat1,0,115.8,-131.8
Animation_Katar.anm,a__KatarAnimation,AttackSpecialCat1,1,115.8,-131.8
Animation_Katar.anm,a__KatarAnimation,AttackSpecialCat1,2,115.8,-131.8
Animation_Katar.anm,a__KatarAnimation,AttackSpecialCat1,3,115.8,-131.8
Animation_Katar.anm,a__KatarAnimation,AttackSpecialCat1,4,115.8,-131.8
Animation_Katar.anm,a__KatarAnimation,AttackSpecialCat1,5,115.8,-131.8
Animation_Katar.anm,a__KatarAnimation,AttackSpecialCat1,6,115.8,-131.8
Animation_Katar.anm,a__KatarAnimation,AttackSpecialCat1,7,115.8,-131.8
Animation_Katar.anm,a__KatarAnimation,AttackSpecialCat1,8,115.8,-131.8
Animation_Katar.anm,a__KatarAnimation,AttackSpecialCat1,9,115.8,-131.8
Animation_Katar.anm,a__KatarAnimation,AttackSpecialCat1,10,115.8,-131.8
Animation_Katar.anm,a__KatarAnimation,AttackSpecialCat1,11,115.8,-131.8
Animation_Katar.anm,a__KatarAnimation,AttackSpecialCat1,12,115.8,-131.8
Animation_Katar.anm,a__KatarAnimation,AttackSpecialCat1,13,115.8,-131.8
Animation_Katar.anm,a__KatarAnimation,AttackSpecialCat1,14,115.8,-131.8
Animation_Katar.anm,a__KatarAnimation,AttackSpecialCat1,15,115.8,-131.8
Animation_Katar.anm,a__KatarAnimation,AttackSpecialCat1,16,115.8,-131.8
Animation_Katar.anm,a__KatarAnimation,AttackSpecialCat1,17,115.8,-131.8
Animation_Katar.anm,a__KatarAnimation,AttackSpecialCat1,18,115.8,-131.8
Animation_Katar.anm,a__KatarAnimation,AttackSpecialCat1,19,115.8,-131.8
Animation_Katar.anm,a__KatarAnimation,AttackSpecialCat1,20,115.8,-131.8
Animation_Katar.anm,a__KatarAnimation,AttackSpecialCat1,21,115.8,-131.8
Animation_Katar.anm,a__KatarAnimation,AttackSpecialCat1,22,115.8,-131.8
Animation_Katar.anm,a__KatarAnimation,AttackSpecialCat1,23,115.8,-131.8
